21138.000000 	 408.074568
21142.000000 	 409.090614
21146.000000 	 410.084914
21150.000000 	 411.057919
21155.000000 	 412.244898
21159.000000 	 413.171585
21163.000000 	 414.078376
21167.000000 	 414.965683
21171.000000 	 415.833909
21176.000000 	 416.892960
21180.000000 	 417.719686
21184.000000 	 418.528585
21188.000000 	 419.320027
21192.000000 	 420.094373
21197.000000 	 421.038801
21201.000000 	 421.775963
21205.000000 	 422.497152
21209.000000 	 423.202700
21213.000000 	 423.892929
21218.000000 	 424.734656
21222.000000 	 425.391569
21226.000000 	 426.034170
21230.000000 	 426.662756
21234.000000 	 427.277618
21239.000000 	 428.027325
21243.000000 	 428.612335
21247.000000 	 429.184522
21251.000000 	 429.744151
21255.000000 	 430.291483
21260.000000 	 430.958741
21264.000000 	 431.479326
21268.000000 	 431.988421
21272.000000 	 432.486265
21276.000000 	 432.973090
21281.000000 	 433.566474
21285.000000 	 434.029334
21289.000000 	 434.481899
21293.000000 	 434.924383
21297.000000 	 435.356994
21301.000000 	 435.779937
21306.000000 	 436.295324
21310.000000 	 436.697239
21314.000000 	 437.090120
21318.000000 	 437.474155
21322.000000 	 437.849528
21327.000000 	 438.306834
21331.000000 	 438.663365
21335.000000 	 439.011802
21339.000000 	 439.352313
21343.000000 	 439.685061
21348.000000 	 440.090327
21352.000000 	 440.406193
21356.000000 	 440.714808
21360.000000 	 441.016320
21364.000000 	 441.310878
21369.000000 	 441.669514
21373.000000 	 441.948944
21377.000000 	 442.221877
21381.000000 	 442.488447
21385.000000 	 442.748785
21390.000000 	 443.065640
21394.000000 	 443.312423
21398.000000 	 443.553385
21402.000000 	 443.788645
21406.000000 	 444.018321
21411.000000 	 444.297740
21415.000000 	 444.515271
21419.000000 	 444.727586
21423.000000 	 444.934791
21427.000000 	 445.136994
21432.000000 	 445.382868
21436.000000 	 445.574189
21440.000000 	 445.760835
21444.000000 	 445.942903
21448.000000 	 446.120489
21453.000000 	 446.336307
21457.000000 	 446.504142
21461.000000 	 446.667788
21465.000000 	 446.827332
21469.000000 	 446.982860
21473.000000 	 447.134453
21478.000000 	 447.318537
21482.000000 	 447.461574
21486.000000 	 447.600936
21490.000000 	 447.736699
21494.000000 	 447.868937
21499.000000 	 448.029388
21503.000000 	 448.153959
21507.000000 	 448.275237
21511.000000 	 448.393289
21516.000000 	 448.536421
21520.000000 	 448.647458
21524.000000 	 448.755482
21528.000000 	 448.860556
21532.000000 	 448.962739
21537.000000 	 449.086495
21541.000000 	 449.182392
21545.000000 	 449.275589
21549.000000 	 449.366142
21553.000000 	 449.454105
21558.000000 	 449.560499
21562.000000 	 449.642830
21566.000000 	 449.722741
21570.000000 	 449.800283
21574.000000 	 449.875504
21579.000000 	 449.966340
21583.000000 	 450.036514
21587.000000 	 450.104520
21591.000000 	 450.170402
21596.000000 	 450.249836
21600.000000 	 450.311101
21604.000000 	 450.370381
