28770.000000 	 222.719100
28774.000000 	 223.357100
28778.000000 	 224.351900
28782.000000 	 225.161300
28786.000000 	 225.973400
28791.000000 	 226.798300
28795.000000 	 227.819400
28799.000000 	 228.514900
28803.000000 	 229.640500
28807.000000 	 230.096600
28811.000000 	 231.118400
28816.000000 	 232.321400
28820.000000 	 232.883000
28824.000000 	 233.726500
28828.000000 	 234.925000
28832.000000 	 236.162000
28837.000000 	 237.098400
28841.000000 	 238.008800
28845.000000 	 239.298800
28849.000000 	 239.887800
28853.000000 	 240.671600
28858.000000 	 241.838100
28862.000000 	 243.214200
28866.000000 	 243.911500
28870.000000 	 245.610100
28874.000000 	 246.613500
28879.000000 	 248.063300
28883.000000 	 248.822900
28887.000000 	 249.687400
28891.000000 	 250.943000
28895.000000 	 251.904800
28899.000000 	 253.478200
28904.000000 	 254.320700
28908.000000 	 255.523600
28912.000000 	 256.683400
28916.000000 	 257.820600
28920.000000 	 258.633200
28925.000000 	 260.017400
28929.000000 	 261.219900
28933.000000 	 262.341500
28937.000000 	 263.409400
28941.000000 	 264.846100
28946.000000 	 266.015500
28950.000000 	 267.345000
28954.000000 	 268.116000
28958.000000 	 269.303700
28962.000000 	 270.536600
28967.000000 	 272.250100
28971.000000 	 272.688100
28975.000000 	 274.264500
28979.000000 	 275.460400
28983.000000 	 276.329500
28988.000000 	 277.696900
28992.000000 	 278.510900
28996.000000 	 279.552500
29000.000000 	 281.109700
29004.000000 	 281.964200
29009.000000 	 283.424500
29013.000000 	 284.699000
29017.000000 	 285.530900
29022.000000 	 287.211300
29026.000000 	 288.471400
29030.000000 	 289.208600
29034.000000 	 290.727600
29039.000000 	 291.732100
29043.000000 	 293.168000
29047.000000 	 294.137200
29051.000000 	 295.160300
29055.000000 	 296.539800
29059.000000 	 297.125100
29064.000000 	 298.876500
29068.000000 	 299.433400
29072.000000 	 300.814400
29076.000000 	 302.030000
29080.000000 	 303.109300
29085.000000 	 304.160200
29089.000000 	 305.495200
29093.000000 	 306.318500
29097.000000 	 307.468100
29101.000000 	 308.451700
29106.000000 	 309.509400
29110.000000 	 310.726200
29114.000000 	 311.963000
29118.000000 	 312.711500
29122.000000 	 313.821200
29127.000000 	 315.237500
29131.000000 	 315.936500
29135.000000 	 316.813800
29139.000000 	 317.996300
29143.000000 	 318.945100
29148.000000 	 319.917300
29152.000000 	 320.984200
29156.000000 	 321.843200
29160.000000 	 323.167900
29164.000000 	 323.822300
29168.000000 	 325.346500
29173.000000 	 325.863800
29177.000000 	 326.590300
29181.000000 	 328.033000
29185.000000 	 328.942100
29189.000000 	 329.179200
29194.000000 	 330.836200
29198.000000 	 331.646200
29202.000000 	 332.368900
29206.000000 	 333.191600
29210.000000 	 333.769400
29214.000000 	 335.029700
29219.000000 	 335.464200
29223.000000 	 336.274500
29227.000000 	 337.092100
29231.000000 	 337.961600
29235.000000 	 338.299500
29240.000000 	 339.312100
29244.000000 	 340.046600
29248.000000 	 341.111800
29252.000000 	 342.267100
29256.000000 	 342.745100
29261.000000 	 343.321100
29265.000000 	 343.863100
29269.000000 	 344.523500
29273.000000 	 345.607500
29277.000000 	 345.927200
29281.000000 	 346.466800
29286.000000 	 347.512000
29290.000000 	 348.203200
29294.000000 	 348.586500
29298.000000 	 349.226700
29302.000000 	 349.669300
29306.000000 	 350.067200
29311.000000 	 350.970800
29315.000000 	 351.897900
29319.000000 	 352.452200
29323.000000 	 352.857200
29327.000000 	 353.937100
29332.000000 	 354.245300
29336.000000 	 354.525100
29340.000000 	 355.051700
29344.000000 	 355.626400
29348.000000 	 356.359800
29353.000000 	 356.836600
29357.000000 	 357.467200
29361.000000 	 357.766500
29365.000000 	 358.050500
29369.000000 	 358.657700
29374.000000 	 359.390800
29378.000000 	 359.328200
29382.000000 	 360.172300
29386.000000 	 360.321700
29390.000000 	 360.943600
29395.000000 	 361.259400
29399.000000 	 361.462900
29403.000000 	 361.942400
29407.000000 	 362.485800
29411.000000 	 363.013800
29415.000000 	 363.004800
29420.000000 	 363.758900
29424.000000 	 363.928600
29428.000000 	 363.864300
29432.000000 	 364.533200
29436.000000 	 364.966100
29441.000000 	 365.407000
29445.000000 	 365.445800
29449.000000 	 366.192800
29453.000000 	 366.346000
29457.000000 	 366.692900
29461.000000 	 366.840100
29466.000000 	 367.365100
29470.000000 	 367.809400
29474.000000 	 367.647400
29478.000000 	 368.167300
29482.000000 	 368.566600
29487.000000 	 368.846500
29491.000000 	 369.047700
29495.000000 	 369.143400
29499.000000 	 369.686100
29503.000000 	 369.507800
29508.000000 	 370.175900
29512.000000 	 369.961600
29516.000000 	 370.290900
29520.000000 	 370.615800
29524.000000 	 370.909000
29529.000000 	 371.025400
29533.000000 	 370.923400
29537.000000 	 371.122500
29541.000000 	 371.150700
29545.000000 	 371.489700
29549.000000 	 371.684700
29554.000000 	 371.681700
29558.000000 	 372.064600
29562.000000 	 372.212600
29566.000000 	 372.566500
29570.000000 	 372.379800
29575.000000 	 372.795700
29579.000000 	 372.895100
29583.000000 	 373.236500
29587.000000 	 373.201900
29591.000000 	 373.430700
29596.000000 	 373.576500
29600.000000 	 374.008000
29604.000000 	 373.878500
29608.000000 	 374.082000
29612.000000 	 374.243900
29617.000000 	 374.410800
29621.000000 	 374.715900
29625.000000 	 374.693900
29629.000000 	 374.660700
29633.000000 	 374.747000
29638.000000 	 375.080800
29642.000000 	 375.055800
29646.000000 	 375.058000
29650.000000 	 375.421400
29654.000000 	 375.252600
29659.000000 	 375.593000
29663.000000 	 375.213100
29667.000000 	 375.765800
29671.000000 	 375.516300
29675.000000 	 375.348300
29680.000000 	 375.582500
29684.000000 	 375.859000
29688.000000 	 375.579000
29692.000000 	 375.959000
29696.000000 	 375.747400
29700.000000 	 375.788100
29705.000000 	 375.780300
29709.000000 	 376.023000
29713.000000 	 375.879800
29717.000000 	 376.185900
29721.000000 	 375.982600
29726.000000 	 376.231000
29730.000000 	 376.262100
29734.000000 	 376.152800
29738.000000 	 376.434900
29742.000000 	 376.368200
29747.000000 	 376.459900
29751.000000 	 376.249100
29755.000000 	 376.530600
29759.000000 	 376.186600
29763.000000 	 376.806100
29768.000000 	 376.740900
29772.000000 	 376.457000
29776.000000 	 376.523200
29780.000000 	 376.634200
29784.000000 	 376.803800
29788.000000 	 377.004700
29793.000000 	 376.665600
29797.000000 	 376.906800
29801.000000 	 376.727700
29805.000000 	 376.870000
29809.000000 	 377.282500
29814.000000 	 377.007500
29818.000000 	 376.768600
29822.000000 	 376.971600
29826.000000 	 377.006800
29830.000000 	 376.968800
29835.000000 	 377.314300
29839.000000 	 377.212000
29843.000000 	 377.033500
29847.000000 	 376.970200
29851.000000 	 376.970900
29856.000000 	 376.900500
29860.000000 	 377.142300
29864.000000 	 376.901100
29868.000000 	 377.141600
29872.000000 	 377.178100
29877.000000 	 377.556200
29881.000000 	 377.105800
29885.000000 	 376.729100
29889.000000 	 376.969600
29893.000000 	 376.968800
29897.000000 	 376.863200
29902.000000 	 376.970200
29906.000000 	 376.795400
29910.000000 	 376.796800
29914.000000 	 377.035300
29918.000000 	 377.103700
29923.000000 	 377.109100
29927.000000 	 376.973000
29931.000000 	 376.937000
29935.000000 	 376.592300
29939.000000 	 376.719400
29944.000000 	 377.175400
29948.000000 	 377.039300
29952.000000 	 377.039300
29956.000000 	 376.899100
29960.000000 	 377.072500
29965.000000 	 377.115500
29969.000000 	 377.073200
29973.000000 	 377.107000
29977.000000 	 377.039200
29981.000000 	 377.105000
29985.000000 	 376.900400
29990.000000 	 376.936300
29994.000000 	 376.965000
29998.000000 	 376.966900
30002.000000 	 376.762300
30006.000000 	 377.214800
30011.000000 	 376.624100
30015.000000 	 376.726300
30019.000000 	 377.213400
30023.000000 	 376.798100
30027.000000 	 376.834000
30031.000000 	 377.178800
30036.000000 	 377.076000
30040.000000 	 376.942000
30044.000000 	 376.803100
30048.000000 	 376.899100
30052.000000 	 376.867200
30057.000000 	 376.873800
30061.000000 	 376.459900
30065.000000 	 376.843800
30069.000000 	 376.665600
30073.000000 	 376.380300
30078.000000 	 376.391600
30082.000000 	 376.560600
30086.000000 	 376.934300
30090.000000 	 376.529000
30094.000000 	 376.489300
30099.000000 	 376.312600
30103.000000 	 376.523900
30107.000000 	 376.668700
30111.000000 	 376.322500
30115.000000 	 376.286400
30119.000000 	 376.254900
30124.000000 	 376.423100
30128.000000 	 376.638800
30132.000000 	 376.455500
30136.000000 	 376.595900
30141.000000 	 376.250400
30145.000000 	 376.386500
30149.000000 	 376.252000
30153.000000 	 376.318000
30157.000000 	 376.498300
30161.000000 	 376.258100
30166.000000 	 376.195600
30170.000000 	 375.909500
30174.000000 	 376.334600
30178.000000 	 376.051700
30182.000000 	 376.120700
30187.000000 	 376.123200
30191.000000 	 376.120800
30195.000000 	 375.703800
30199.000000 	 376.044600
30203.000000 	 375.912700
30208.000000 	 375.772900
30212.000000 	 375.597800
30216.000000 	 375.740700
30220.000000 	 375.814000
30224.000000 	 376.087100
30229.000000 	 375.565600
30233.000000 	 376.014700
30237.000000 	 375.498900
30241.000000 	 375.534300
30245.000000 	 375.471100
30249.000000 	 375.535100
30254.000000 	 375.262000
30258.000000 	 375.874300
30262.000000 	 375.466900
30266.000000 	 375.428300
30270.000000 	 375.193900
30275.000000 	 375.471000
30279.000000 	 375.611800
30283.000000 	 375.465300
30287.000000 	 375.714500
30291.000000 	 375.607500
30296.000000 	 375.229200
30300.000000 	 375.133600
30304.000000 	 375.332800
30308.000000 	 375.339900
30312.000000 	 375.019400
30317.000000 	 375.438200
30321.000000 	 375.000100
30325.000000 	 375.129900
30329.000000 	 375.024400
30333.000000 	 375.156800
30338.000000 	 374.991800
30342.000000 	 375.239900
30346.000000 	 375.104500
30350.000000 	 374.890900
30354.000000 	 374.889900
30359.000000 	 374.823500
30363.000000 	 375.278200
30367.000000 	 374.551000
30371.000000 	 374.856200
30375.000000 	 375.029900
30380.000000 	 375.068100
30384.000000 	 374.759000
30388.000000 	 374.550900
30392.000000 	 374.616400
30396.000000 	 374.491700
30401.000000 	 374.549000
30405.000000 	 374.721800
30409.000000 	 374.516500
30413.000000 	 374.692000
30417.000000 	 374.659400
30421.000000 	 374.661400
30426.000000 	 374.796500
30430.000000 	 374.593400
30434.000000 	 374.453100
30438.000000 	 374.109700
30442.000000 	 374.322100
30447.000000 	 374.276600
30451.000000 	 374.350500
30455.000000 	 374.200000
30459.000000 	 374.591300
30463.000000 	 373.969600
30468.000000 	 373.913900
30472.000000 	 374.106800
30476.000000 	 374.215400
30480.000000 	 374.147300
30484.000000 	 374.040700
30489.000000 	 374.034700
30493.000000 	 374.118000
30497.000000 	 373.832400
30501.000000 	 374.043700
30505.000000 	 373.878200
30510.000000 	 373.975500
30514.000000 	 374.326300
30518.000000 	 373.983900
30522.000000 	 373.804900
30526.000000 	 373.844700
30531.000000 	 373.532800
30535.000000 	 373.534900
30539.000000 	 373.765200
30543.000000 	 373.116300
